0	2962	0.0	0.0000000000	0.0000000000	0.0000000000
1	5430	0.0	0.0000000000	0.0000000000	0.0000000000
2	4144	0.1	0.0162532249	0.0684994609	0.1187051552
3	1464	0.0	0.0000000000	0.0000000000	0.0000000000
4	4780	0.0	0.0000000000	0.0000000000	0.0000000000
5	2762	0.0	0.0000000000	0.0000000000	0.0000000000
6	4965	0.0	0.0000000000	0.0000000000	0.0000000000
7	438	0.0	0.0000000000	0.0000000000	0.0000000000
8	1727	0.0	0.0000000000	0.0000000000	0.0000000000
9	5180	0.0	0.1667276624	0.0709119853	0.0754035368
10	4259	0.0	0.0000000000	0.0000000000	0.0000000000
11	544	0.0	0.0000000000	0.0000000000	0.0000000000
12	4599	0.1	0.1261806319	0.0641701413	0.1387575117
13	1477	0.0	0.0000000000	0.0000000000	0.0000000000
14	2794	0.0	0.0000000000	0.0000000000	0.0000000000
15	5504	0.1	0.0804160533	0.0651304172	0.0451498527
16	4146	0.0	0.0000000000	0.0000000000	0.0000000000
17	1069	0.0	0.0000000000	0.0000000000	0.0000000000
18	3080	0.0	0.0000000000	0.0000000000	0.0000000000
19	3981	0.0	0.0000000000	0.0000000000	0.0000000000
20	1268	0.0	0.0000000000	0.0000000000	0.0000000000
21	1133	0.0	0.0000000000	0.0000000000	0.0000000000
22	3474	0.0	0.0000000000	0.0000000000	0.0000000000
23	160	0.0	0.0000000000	0.0000000000	0.0000000000
24	49	0.0	0.1194599463	0.0628343416	0.0252151305
25	4900	0.0	0.0000000000	0.0000000000	0.0000000000
26	3270	0.0	0.1786065643	0.0632924275	0.1670574285
27	194	0.1	0.0629606319	0.0606031058	0.0119454608
28	7	0.0	0.0000000000	0.0000000000	0.0000000000
29	1824	0.0	0.1189857497	0.0624767334	0.0749088497
30	3563	0.0	0.0000000000	0.0000000000	0.0000000000
31	1690	0.0	0.0000000000	0.0000000000	0.0000000000
32	190	0.0	0.0000000000	0.0000000000	0.0000000000
33	3744	0.0	0.0000000000	0.0000000000	0.0000000000
34	5569	0.0	0.0000000000	0.0000000000	0.0000000000
35	4001	0.1	0.0500021148	0.0620341861	0.0097958486
36	2809	0.0	0.0000000000	0.0000000000	0.0000000000
37	4710	0.0	0.0000000000	0.0000000000	0.0000000000
38	5429	0.0	0.0000000000	0.0000000000	0.0000000000
39	107	0.0	0.0000000000	0.0000000000	0.0000000000
40	4905	0.0	0.0000000000	0.0000000000	0.0000000000
41	3105	0.0	0.0000000000	0.0000000000	0.0000000000
42	366	0.0	0.0000000000	0.0000000000	0.0000000000
43	5198	0.0	0.0000000000	0.0000000000	0.0000000000
44	3025	0.0	0.0000000000	0.0000000000	0.0000000000
45	999	0.0	0.0000000000	0.0000000000	0.0000000000
46	2275	0.0	0.0000000000	0.0000000000	0.0000000000
47	880	0.0	0.0000000000	0.0000000000	0.0000000000
48	413	0.0	0.0000000000	0.0000000000	0.0000000000
49	1459	0.0	0.0000000000	0.0000000000	0.0000000000
50	4153	0.0	0.0000000000	0.0000000000	0.0000000000
51	5389	0.0	0.0000000000	0.0000000000	0.0000000000
52	1490	0.0	0.0000000000	0.0000000000	0.0000000000
53	1413	0.1	0.2129347304	0.0790219395	0.1733718880
54	1957	0.1	0.0002005408	0.0758341113	0.1443518055
55	4517	0.0	0.0000000000	0.0000000000	0.0000000000
56	1926	0.0	0.0000000000	0.0000000000	0.0000000000
57	2998	0.0	0.0000000000	0.0000000000	0.0000000000
58	5104	0.0	0.1375142367	0.0668248467	0.0046124312
59	5062	0.1	0.0256617098	0.0756830652	0.1628386968
60	3838	0.0	0.0000000000	0.0000000000	0.0000000000
61	4645	0.0	0.0000000000	0.0000000000	0.0000000000
62	3168	0.0	0.0000000000	0.0000000000	0.0000000000
63	3937	0.1	0.1125475037	0.0601881486	0.1439389033
64	1108	0.0	0.0000000000	0.0000000000	0.0000000000
65	3614	0.1	0.0578155772	0.0604740386	0.0876943121
66	5491	0.0	0.0000000000	0.0000000000	0.0000000000
67	1273	0.0	0.0000000000	0.0000000000	0.0000000000
68	2032	0.0	0.0000000000	0.0000000000	0.0000000000
69	5213	0.1	0.1497840131	0.0610776253	0.0196607994
70	5099	0.1	0.2137310522	0.0667106743	0.1897442510
71	4744	0.0	0.0000000000	0.0000000000	0.0000000000
72	3372	0.0	0.0000000000	0.0000000000	0.0000000000
73	5382	0.0	0.0000000000	0.0000000000	0.0000000000
74	2131	0.1	0.0170358349	0.0613418630	0.0474456191
75	1031	0.0	0.1173997037	0.0675772757	0.2566837045
76	1795	0.1	0.0346266436	0.0714540631	0.0133258762
77	3032	0.0	0.0000000000	0.0000000000	0.0000000000
78	2021	0.1	0.3500012293	0.0772631421	0.0172937871
79	5200	0.0	0.0153623187	0.0641654496	0.0480897410
80	827	0.0	0.0000000000	0.0000000000	0.0000000000
81	4850	0.0	0.0000000000	0.0000000000	0.0000000000
82	2277	0.0	0.0000000000	0.0000000000	0.0000000000
83	5265	0.1	0.1598482401	0.0632053999	0.1298902257
84	2301	0.0	0.0000000000	0.0000000000	0.0000000000
85	305	0.0	0.0000000000	0.0000000000	0.0000000000
86	3402	0.0	0.0000000000	0.0000000000	0.0000000000
87	2541	0.0	0.0000000000	0.0000000000	0.0000000000
88	5575	0.0	0.0000000000	0.0000000000	0.0000000000
89	1589	0.0	0.0000000000	0.0000000000	0.0000000000
90	2363	0.0	0.0000000000	0.0000000000	0.0000000000
91	1768	0.0	0.0000000000	0.0000000000	0.0000000000
92	4535	0.0	0.2451517793	0.0633852472	0.0829767662
93	4344	0.0	0.0000000000	0.0000000000	0.0000000000
94	1512	0.0	0.0000000000	0.0000000000	0.0000000000
95	5161	0.1	0.0304190278	0.0655846278	0.0923863213
96	4628	0.0	0.0000000000	0.0000000000	0.0000000000
97	3147	0.0	0.0000000000	0.0000000000	0.0000000000
98	2140	0.0	0.0000000000	0.0000000000	0.0000000000
99	67	0.0	0.0000000000	0.0000000000	0.0000000000
100	2523	0.0	0.0000000000	0.0000000000	0.0000000000
101	5236	0.0	0.0000000000	0.0000000000	0.0000000000
102	50	0.0	0.0000000000	0.0000000000	0.0000000000
103	104	0.0	0.0000000000	0.0000000000	0.0000000000
104	4411	0.0	0.0000000000	0.0000000000	0.0000000000
105	4715	0.0	0.0000000000	0.0000000000	0.0000000000
106	2901	0.0	0.0003127937	0.0605258160	0.1622168614
107	4358	0.0	0.0000000000	0.0000000000	0.0000000000
108	2890	0.0	0.0000000000	0.0000000000	0.0000000000
109	1213	0.0	0.0000000000	0.0000000000	0.0000000000
110	2604	0.0	0.0000000000	0.0000000000	0.0000000000
111	4274	0.0	0.0000000000	0.0000000000	0.0000000000
112	4009	0.0	0.0000000000	0.0000000000	0.0000000000
113	306	0.0	0.0000000000	0.0000000000	0.0000000000
114	1007	0.0	0.0000000000	0.0000000000	0.0000000000
115	4673	0.0	0.0000000000	0.0000000000	0.0000000000
116	2333	0.0	0.0000000000	0.0000000000	0.0000000000
