0	89	0.0	0.0000000000	0.0000000000
1	785	0.0	0.0000000000	0.0000000000
2	3725	0.0	0.0000000000	0.0000000000
3	392	0.0	0.0000000000	0.0000000000
4	5454	0.0	0.0000000000	0.0000000000
5	2883	0.1	0.2030949947	0.0867002553
6	4784	0.0	0.0000000000	0.0000000000
7	835	0.0	0.0000000000	0.0000000000
8	2861	0.0	0.0000000000	0.0000000000
9	2541	0.0	0.0000000000	0.0000000000
10	4293	0.0	0.0000000000	0.0000000000
11	3774	0.0	0.0000000000	0.0000000000
12	1354	0.0	0.0000000000	0.0000000000
13	3855	0.0	0.0000000000	0.0000000000
14	2488	0.0	0.0000000000	0.0000000000
15	2026	0.1	0.0471961113	0.0962966189
16	368	0.1	0.1676381679	0.0926021613
17	3173	0.0	0.0000000000	0.0000000000
18	4544	0.1	0.1544072713	0.0875740946
19	127	0.1	0.1944376991	0.0912885356
20	3510	0.0	0.0000000000	0.0000000000
21	4999	0.1	0.1716013778	0.0802157537
22	2116	0.0	0.0000000000	0.0000000000
23	2528	0.0	0.0000000000	0.0000000000
24	3879	0.1	0.0909081493	0.0945885696
25	4966	0.0	0.0000000000	0.0000000000
26	3821	0.0	0.0000000000	0.0000000000
27	3564	0.0	0.0000000000	0.0000000000
28	3478	0.0	0.0000000000	0.0000000000
29	1476	0.0	0.0000000000	0.0000000000
30	731	0.0	0.0000000000	0.0000000000
31	1666	0.0	0.0000000000	0.0000000000
32	961	0.0	0.0000000000	0.0000000000
33	3085	0.1	0.1187063727	0.0805098827
34	3897	0.0	0.0000000000	0.0000000000
35	3600	0.0	0.0000000000	0.0000000000
36	1584	0.1	0.4100700450	0.0872283702
37	2251	0.1	0.1063451446	0.0836331342
38	2831	0.0	0.0000000000	0.0000000000
39	200	0.1	0.2052981913	0.0787133628
40	5625	0.0	0.0000000000	0.0000000000
41	3622	0.0	0.0000000000	0.0000000000
42	4267	0.0	0.0000000000	0.0000000000
43	5273	0.1	0.3503428376	0.0959974685
44	4881	0.0	0.0000000000	0.0000000000
45	5495	0.0	0.0000000000	0.0000000000
46	1858	0.0	0.0000000000	0.0000000000
47	5010	0.0	0.0000000000	0.0000000000
48	5348	0.0	0.0000000000	0.0000000000
49	1628	0.0	0.0000000000	0.0000000000
50	259	0.0	0.0000000000	0.0000000000
51	3799	0.0	0.0000000000	0.0000000000
52	4393	0.0	0.0000000000	0.0000000000
53	3499	0.0	0.0000000000	0.0000000000
54	2531	0.0	0.0000000000	0.0000000000
55	4748	0.0	0.0000000000	0.0000000000
56	1864	0.0	0.0000000000	0.0000000000
57	5504	0.0	0.0000000000	0.0000000000
58	82	0.1	0.1578001640	0.0915800374
59	3726	0.0	0.0000000000	0.0000000000
60	178	0.1	0.2308028738	0.0946358651
61	770	0.0	0.0000000000	0.0000000000
62	5056	0.0	0.0000000000	0.0000000000
63	1916	0.1	0.2261219498	0.0960714741
64	2789	0.0	0.0000000000	0.0000000000
65	4179	0.0	0.0000000000	0.0000000000
66	2220	0.0	0.0000000000	0.0000000000
67	4685	0.0	0.0000000000	0.0000000000
68	3878	0.0	0.0000000000	0.0000000000
69	1767	0.1	0.0952673930	0.0824830744
70	2674	0.0	0.0000000000	0.0000000000
71	4961	0.1	0.2165735228	0.0767353467
72	1344	0.0	0.0000000000	0.0000000000
73	727	0.0	0.0000000000	0.0000000000
74	4901	0.0	0.0000000000	0.0000000000
75	3717	0.0	0.0000000000	0.0000000000
76	920	0.0	0.0000000000	0.0000000000
77	4954	0.0	0.0000000000	0.0000000000
78	3599	0.0	0.0000000000	0.0000000000
79	4825	0.0	0.0000000000	0.0000000000
80	753	0.0	0.0000000000	0.0000000000
81	1600	0.0	0.0000000000	0.0000000000
82	3530	0.1	0.0574753172	0.0794347511
83	3164	0.0	0.0000000000	0.0000000000
84	4147	0.1	0.2015213813	0.0877558396
85	2685	0.0	0.0000000000	0.0000000000
86	5393	0.0	0.0000000000	0.0000000000
87	2936	0.0	0.0000000000	0.0000000000
88	3904	0.0	0.0000000000	0.0000000000
89	3527	0.1	0.0585029937	0.0796659005
90	3290	0.0	0.0000000000	0.0000000000
91	3888	0.1	0.0814757362	0.0994711398
92	1302	0.1	0.2961240021	0.0948572676
93	1099	0.1	0.1051024189	0.0792352033
94	408	0.0	0.0000000000	0.0000000000
95	4146	0.0	0.0000000000	0.0000000000
96	3798	0.1	0.1734976577	0.0782640325
97	2401	0.1	0.0703856923	0.1006818048
98	922	0.0	0.0000000000	0.0000000000
99	308	0.0	0.0000000000	0.0000000000
100	63	0.0	0.0000000000	0.0000000000
101	3987	0.0	0.0000000000	0.0000000000
102	4475	0.0	0.0000000000	0.0000000000
103	4074	0.0	0.0000000000	0.0000000000
104	861	0.0	0.0000000000	0.0000000000
105	445	0.1	0.1955798072	0.0740824824
106	1701	0.0	0.0000000000	0.0000000000
107	4068	0.0	0.0000000000	0.0000000000
108	2954	0.0	0.0000000000	0.0000000000
109	4350	0.0	0.0000000000	0.0000000000
110	4375	0.1	0.2781234709	0.0932059592
111	2349	0.0	0.0000000000	0.0000000000
112	1873	0.0	0.0000000000	0.0000000000
113	2923	0.0	0.0000000000	0.0000000000
114	280	0.0	0.0000000000	0.0000000000
115	4366	0.0	0.0000000000	0.0000000000
116	4514	0.1	0.2085956387	0.0813171288
117	4369	0.0	0.0000000000	0.0000000000
118	1310	0.0	0.0000000000	0.0000000000
119	1604	0.1	0.2521866589	0.0856268960
120	2853	0.0	0.0000000000	0.0000000000
121	988	0.0	0.0000000000	0.0000000000
122	4452	0.1	0.1997946005	0.0734629270
123	4463	0.0	0.0000000000	0.0000000000
124	2333	0.0	0.0000000000	0.0000000000
125	758	0.0	0.0000000000	0.0000000000
126	4639	0.0	0.0000000000	0.0000000000
127	4550	0.0	0.0000000000	0.0000000000
128	2337	0.0	0.0000000000	0.0000000000
129	1095	0.0	0.0000000000	0.0000000000
130	5408	0.0	0.0000000000	0.0000000000
131	1395	0.0	0.0000000000	0.0000000000
132	1792	0.1	0.1830617120	0.0935786759
133	4968	0.0	0.0000000000	0.0000000000
134	3214	0.0	0.0000000000	0.0000000000
135	3731	0.0	0.0000000000	0.0000000000
136	3836	0.0	0.0000000000	0.0000000000
137	3538	0.0	0.0000000000	0.0000000000
138	5115	0.0	0.0000000000	0.0000000000
139	91	0.0	0.0000000000	0.0000000000
140	2317	0.0	0.0000000000	0.0000000000
141	2461	0.1	0.0468068710	0.0841736117
142	5425	0.0	0.0000000000	0.0000000000
143	3192	0.0	0.0000000000	0.0000000000
144	5585	0.1	0.2814673901	0.0998984256
145	702	0.0	0.0000000000	0.0000000000
146	2906	0.0	0.0000000000	0.0000000000
147	1042	0.0	0.0000000000	0.0000000000
148	1539	0.1	0.0562062773	0.0901757565
149	1620	0.0	0.0000000000	0.0000000000
150	1693	0.0	0.0000000000	0.0000000000
151	2183	0.0	0.0000000000	0.0000000000
152	1738	0.0	0.0000000000	0.0000000000
153	4349	0.0	0.0000000000	0.0000000000
154	2833	0.1	0.0566071260	0.0909937734
155	3199	0.0	0.0000000000	0.0000000000
156	2871	0.0	0.0000000000	0.0000000000
157	1946	0.0	0.0000000000	0.0000000000
158	3060	0.0	0.0000000000	0.0000000000
159	246	0.0	0.0000000000	0.0000000000
160	3296	0.0	0.0000000000	0.0000000000
161	5165	0.0	0.0000000000	0.0000000000
162	2449	0.1	0.0828346622	0.0994644073
163	1686	0.0	0.0000000000	0.0000000000
164	2755	0.0	0.0000000000	0.0000000000
165	337	0.0	0.0000000000	0.0000000000
166	4536	0.0	0.0000000000	0.0000000000
167	1644	0.0	0.0000000000	0.0000000000
168	5198	0.0	0.0000000000	0.0000000000
169	5097	0.0	0.0000000000	0.0000000000
170	3576	0.0	0.0000000000	0.0000000000
171	3357	0.0	0.0000000000	0.0000000000
172	5086	0.1	0.0729820788	0.0794376371
173	4159	0.1	0.0445476612	0.0948052353
174	1217	0.1	0.2167262939	0.0887998268
175	4090	0.0	0.0000000000	0.0000000000
176	737	0.0	0.0000000000	0.0000000000
177	2843	0.0	0.0000000000	0.0000000000
178	2672	0.0	0.0000000000	0.0000000000
179	114	0.0	0.0000000000	0.0000000000
180	637	0.0	0.0000000000	0.0000000000
181	463	0.0	0.0000000000	0.0000000000
182	3139	0.0	0.0000000000	0.0000000000
183	906	0.0	0.0000000000	0.0000000000
184	5457	0.1	0.2236434559	0.0940519584
185	5474	0.1	0.1036667521	0.0827089587
186	375	0.0	0.0000000000	0.0000000000
187	147	0.0	0.0000000000	0.0000000000
188	3707	0.0	0.0000000000	0.0000000000
189	3206	0.0	0.0000000000	0.0000000000
190	2527	0.0	0.0000000000	0.0000000000
191	2713	0.0	0.0000000000	0.0000000000
192	5087	0.0	0.0000000000	0.0000000000
193	5119	0.0	0.0000000000	0.0000000000
194	3708	0.1	0.0421112841	0.0885088877
195	4059	0.0	0.0000000000	0.0000000000
196	3352	0.1	0.2037546131	0.0833452371
197	5377	0.0	0.0000000000	0.0000000000
198	1985	0.0	0.0000000000	0.0000000000
199	2523	0.0	0.0000000000	0.0000000000
200	3183	0.0	0.0000000000	0.0000000000
201	1877	0.0	0.0000000000	0.0000000000
202	431	0.0	0.0000000000	0.0000000000
203	5370	0.0	0.0000000000	0.0000000000
204	3914	0.1	0.0813087593	0.0820704235
205	1585	0.0	0.0000000000	0.0000000000
206	4523	0.0	0.0000000000	0.0000000000
207	5073	0.1	0.2066744690	0.0796869568
208	3029	0.0	0.0000000000	0.0000000000
209	4153	0.0	0.0000000000	0.0000000000
210	2937	0.0	0.0000000000	0.0000000000
211	3803	0.0	0.0000000000	0.0000000000
