0	2130	0.0	0.0000000000	0.0000000000	0.0000000000
1	2356	0.0	0.0000000000	0.0000000000	0.0000000000
2	2546	0.0	0.0000000000	0.0000000000	0.0000000000
3	470	0.0	0.0000000000	0.0000000000	0.0000000000
4	3926	0.0	0.0000000000	0.0000000000	0.0000000000
5	569	0.0	0.0000000000	0.0000000000	0.0000000000
6	20	0.0	0.0000000000	0.0000000000	0.0000000000
7	1627	0.0	0.2051346716	0.0021531716	0.0526123467
8	4782	0.0	0.0000000000	0.0000000000	0.0000000000
9	2646	0.0	0.0000000000	0.0000000000	0.0000000000
10	3409	0.0	0.0000000000	0.0000000000	0.0000000000
11	4701	0.0	0.0000000000	0.0000000000	0.0000000000
12	1298	0.0	0.0000000000	0.0000000000	0.0000000000
13	2902	0.0	0.1042939550	0.0227017676	0.1105337424
14	4791	0.0	0.0000000000	0.0000000000	0.0000000000
15	4291	0.0	0.0000000000	0.0000000000	0.0000000000
16	1855	0.0	0.0000000000	0.0000000000	0.0000000000
17	4728	0.0	0.0000000000	0.0000000000	0.0000000000
18	2776	0.1	0.0185915611	0.0198153911	0.2602503386
19	5179	0.1	0.0317927770	0.0284172869	0.0845409825
20	5068	0.0	0.0522403622	0.0062138896	0.0919789642
21	1660	0.0	0.0000000000	0.0000000000	0.0000000000
22	2767	0.0	0.0000000000	0.0000000000	0.0000000000
23	1733	0.0	0.0000000000	0.0000000000	0.0000000000
24	1184	0.0	0.0000000000	0.0000000000	0.0000000000
25	372	0.0	0.0000000000	0.0000000000	0.0000000000
26	3278	0.0	0.0000000000	0.0000000000	0.0000000000
27	5290	0.0	0.0000000000	0.0000000000	0.0000000000
28	1803	0.0	0.0000000000	0.0000000000	0.0000000000
29	384	0.0	0.0000000000	0.0000000000	0.0000000000
30	1334	0.0	0.0000000000	0.0000000000	0.0000000000
31	1445	0.0	0.0000000000	0.0000000000	0.0000000000
32	2996	0.0	0.0000000000	0.0000000000	0.0000000000
33	999	0.0	0.1070568985	0.0191613483	0.0617065967
34	2301	0.0	0.1367975768	0.0070321858	0.0419896920
35	1491	0.0	0.1126662900	0.0170302530	0.1517583809
36	3638	0.0	0.0000000000	0.0000000000	0.0000000000
37	2504	0.0	0.0000000000	0.0000000000	0.0000000000
38	4384	0.0	0.1707855240	0.0346100606	0.0601837584
39	4523	0.0	0.0000000000	0.0000000000	0.0000000000
40	1476	0.0	0.2210589529	0.0220635428	0.1822353097
41	1988	0.0	0.1063200997	0.0051330404	0.1529150059
42	4310	0.0	0.0000000000	0.0000000000	0.0000000000
43	3966	0.0	0.0000000000	0.0000000000	0.0000000000
44	4298	0.1	0.0245601384	0.0146827650	0.0694815491
45	2764	0.0	0.0000000000	0.0000000000	0.0000000000
46	2492	0.0	0.1736887007	0.0088093561	0.0347961173
47	1517	0.0	0.0000000000	0.0000000000	0.0000000000
48	1300	0.0	0.0000000000	0.0000000000	0.0000000000
49	2856	0.0	0.0000000000	0.0000000000	0.0000000000
50	3869	0.0	0.0269318056	0.0102062307	0.1335437085
51	1766	0.0	0.0161060031	0.0200752704	0.0326981408
52	4100	0.0	0.0000000000	0.0000000000	0.0000000000
53	2726	0.0	0.0000000000	0.0000000000	0.0000000000
54	1435	0.0	0.0945962292	0.0156478355	0.1490275245
55	821	0.0	0.1644260252	0.0157672340	0.0102681118
56	2903	0.0	0.0417308361	0.0099792026	0.0688190274
57	1456	0.0	0.0000000000	0.0000000000	0.0000000000
58	824	0.0	0.0000000000	0.0000000000	0.0000000000
59	522	0.0	0.0000000000	0.0000000000	0.0000000000
60	2267	0.0	0.0264263071	0.0099286144	0.0942790001
61	3277	0.0	0.2095845964	0.0186554660	0.1154994391
62	3668	0.0	0.0000000000	0.0000000000	0.0000000000
63	2385	0.0	0.0000000000	0.0000000000	0.0000000000
64	4866	0.0	0.0000000000	0.0000000000	0.0000000000
65	4389	0.0	0.0000000000	0.0000000000	0.0000000000
66	5076	0.0	0.0000000000	0.0000000000	0.0000000000
67	3979	0.0	0.0000000000	0.0000000000	0.0000000000
68	4435	0.0	0.0000000000	0.0000000000	0.0000000000
69	4028	0.0	0.0808585537	0.0011079955	0.0176201122
70	4278	0.0	0.0000000000	0.0000000000	0.0000000000
71	4264	0.0	0.0000000000	0.0000000000	0.0000000000
72	743	0.0	0.0000000000	0.0000000000	0.0000000000
73	4927	0.0	0.0000000000	0.0000000000	0.0000000000
74	5286	0.0	0.0000000000	0.0000000000	0.0000000000
75	5509	0.0	0.0485429910	0.0080284726	0.1049705224
76	3805	0.0	0.0000000000	0.0000000000	0.0000000000
77	2928	0.0	0.0000000000	0.0000000000	0.0000000000
78	5399	0.0	0.0000000000	0.0000000000	0.0000000000
79	4002	0.0	0.0416333806	0.0117441252	0.0770384487
80	4170	0.0	0.0000000000	0.0000000000	0.0000000000
81	4846	0.0	0.0000000000	0.0000000000	0.0000000000
82	2172	0.0	0.0000000000	0.0000000000	0.0000000000
83	235	0.0	0.0820408028	0.0018969663	0.1789156057
84	2750	0.0	0.1405685028	0.0057002617	0.0452065558
85	3872	0.0	0.0000000000	0.0000000000	0.0000000000
86	2386	0.0	0.1014385837	0.0110217128	0.0761089899
87	815	0.0	0.0000000000	0.0000000000	0.0000000000
88	1285	0.0	0.0000000000	0.0000000000	0.0000000000
89	1251	0.0	0.0000000000	0.0000000000	0.0000000000
90	3151	0.0	0.0000000000	0.0000000000	0.0000000000
91	4922	0.0	0.1307788965	0.0250632265	0.0295000469
92	701	0.0	0.0568106108	0.0234438924	0.1490650908
93	698	0.0	0.0000000000	0.0000000000	0.0000000000
94	2496	0.0	0.0000000000	0.0000000000	0.0000000000
95	1405	0.0	0.0000000000	0.0000000000	0.0000000000
96	1001	0.0	0.0560193952	0.0035822184	0.0137857759
97	2333	0.0	0.0000000000	0.0000000000	0.0000000000
98	2133	0.0	0.0537888531	0.0142641478	0.1501995396
99	1641	0.0	0.0000000000	0.0000000000	0.0000000000
100	195	0.0	0.0000000000	0.0000000000	0.0000000000
101	474	0.0	0.0000000000	0.0000000000	0.0000000000
102	1714	0.0	0.0000000000	0.0000000000	0.0000000000
103	4860	0.0	0.0000000000	0.0000000000	0.0000000000
104	4983	0.0	0.0000000000	0.0000000000	0.0000000000
105	3390	0.0	0.0000000000	0.0000000000	0.0000000000
106	1116	0.0	0.0000000000	0.0000000000	0.0000000000
107	1536	0.0	0.0000000000	0.0000000000	0.0000000000
108	1559	0.0	0.0000000000	0.0000000000	0.0000000000
109	1142	0.0	0.0000000000	0.0000000000	0.0000000000
110	63	0.0	0.0000000000	0.0000000000	0.0000000000
111	11	0.0	0.0000000000	0.0000000000	0.0000000000
112	4125	0.0	0.0000000000	0.0000000000	0.0000000000
113	340	0.0	0.0000000000	0.0000000000	0.0000000000
114	3501	0.0	0.0000000000	0.0000000000	0.0000000000
115	3569	0.0	0.1151283726	0.0232056199	0.0944971585
116	1923	0.0	0.2783811479	0.0097129376	0.0532793648
117	1770	0.0	0.0000000000	0.0000000000	0.0000000000
118	3236	0.0	0.0000000000	0.0000000000	0.0000000000
119	4569	0.0	0.0000000000	0.0000000000	0.0000000000
120	5232	0.0	0.0000000000	0.0000000000	0.0000000000
121	2600	0.0	0.0000000000	0.0000000000	0.0000000000
122	4959	0.0	0.0697368748	0.0020712816	0.0583584852
123	3227	0.0	0.0000000000	0.0000000000	0.0000000000
124	4821	0.0	0.0000000000	0.0000000000	0.0000000000
125	5061	0.0	0.1269708346	0.0085092355	0.0029313014
126	4414	0.0	0.0000000000	0.0000000000	0.0000000000
127	2071	0.0	0.0000000000	0.0000000000	0.0000000000
128	4684	0.0	0.0189535424	0.0114692177	0.0314475106
129	2228	0.0	0.0000000000	0.0000000000	0.0000000000
130	3179	0.1	0.0776672041	0.0183661908	0.1600669822
131	2666	0.0	0.0000000000	0.0000000000	0.0000000000
132	5260	0.0	0.0000000000	0.0000000000	0.0000000000
133	1614	0.1	0.0165130290	0.0036158801	0.0103515401
134	230	0.0	0.0000000000	0.0000000000	0.0000000000
135	364	0.0	0.0000000000	0.0000000000	0.0000000000
136	1029	0.0	0.0381101668	0.0203223625	0.1470437605
137	495	0.0	0.0000000000	0.0000000000	0.0000000000
138	3172	0.0	0.0000000000	0.0000000000	0.0000000000
139	1409	0.0	0.0000000000	0.0000000000	0.0000000000
140	2820	0.0	0.0362106167	0.0156021498	0.1197873222
141	2131	0.0	0.0000000000	0.0000000000	0.0000000000
142	3067	0.0	0.0000000000	0.0000000000	0.0000000000
143	1394	0.0	0.0469346484	0.0194680071	0.0550308035
144	2935	0.0	0.1234210235	0.0324065301	0.0600901287
145	3568	0.0	0.0000000000	0.0000000000	0.0000000000
146	3656	0.0	0.0000000000	0.0000000000	0.0000000000
147	4949	0.0	0.0000000000	0.0000000000	0.0000000000
148	3496	0.0	0.0000000000	0.0000000000	0.0000000000
149	2558	0.0	0.0000000000	0.0000000000	0.0000000000
150	1937	0.1	0.0264662101	0.0002299489	0.1174908053
151	3578	0.0	0.0000000000	0.0000000000	0.0000000000
152	1765	0.0	0.0000000000	0.0000000000	0.0000000000
