0	1501	0.0	0.0000000000	0.0000000000
1	3650	0.0	0.0000000000	0.0000000000
2	560	0.0	0.0000000000	0.0000000000
3	5055	0.0	0.0000000000	0.0000000000
4	2531	0.1	0.6352612758	0.0631778462
5	643	0.0	0.0000000000	0.0000000000
6	3408	0.1	0.8237795241	0.0656575360
7	558	0.0	0.0000000000	0.0000000000
8	4693	0.0	0.0000000000	0.0000000000
9	4810	0.0	0.0000000000	0.0000000000
10	4030	0.0	0.0000000000	0.0000000000
11	5507	0.0	0.0000000000	0.0000000000
12	5184	0.0	0.0000000000	0.0000000000
13	136	0.0	0.0000000000	0.0000000000
14	4127	0.0	0.0000000000	0.0000000000
15	2069	0.1	0.5667158373	0.0812035727
16	5241	0.0	0.0000000000	0.0000000000
17	1687	0.0	0.0000000000	0.0000000000
18	1115	0.0	0.0000000000	0.0000000000
19	4320	0.0	0.0000000000	0.0000000000
20	1281	0.0	0.0000000000	0.0000000000
21	4309	0.0	0.0000000000	0.0000000000
22	3440	0.0	0.0000000000	0.0000000000
23	749	0.0	0.0000000000	0.0000000000
24	1755	0.0	0.0000000000	0.0000000000
25	3178	0.1	0.7412958838	0.0662359470
26	2449	0.1	0.8078043666	0.0684025855
27	5504	0.1	0.7350268048	0.0604510235
28	1984	0.0	0.0000000000	0.0000000000
29	1902	0.0	0.0000000000	0.0000000000
30	530	0.0	0.0000000000	0.0000000000
31	138	0.0	0.0000000000	0.0000000000
32	685	0.0	0.0000000000	0.0000000000
33	3919	0.0	0.0000000000	0.0000000000
34	4163	0.0	0.0000000000	0.0000000000
35	4488	0.0	0.0000000000	0.0000000000
36	3386	0.0	0.0000000000	0.0000000000
37	3043	0.0	0.0000000000	0.0000000000
38	627	0.1	0.8028073883	0.0657716714
39	4506	0.0	0.0000000000	0.0000000000
40	5212	0.0	0.0000000000	0.0000000000
41	3714	0.0	0.0000000000	0.0000000000
42	4463	0.0	0.0000000000	0.0000000000
43	5159	0.1	0.6369591593	0.0605319948
44	3128	0.0	0.0000000000	0.0000000000
45	1427	0.0	0.0000000000	0.0000000000
46	2205	0.0	0.0000000000	0.0000000000
47	3998	0.1	0.7110768997	0.0626244166
48	1842	0.0	0.0000000000	0.0000000000
49	1499	0.0	0.0000000000	0.0000000000
50	1514	0.0	0.0000000000	0.0000000000
51	2652	0.1	0.6023494985	0.0718880019
52	2253	0.1	0.7880949945	0.0651015149
53	4378	0.0	0.0000000000	0.0000000000
54	5269	0.0	0.0000000000	0.0000000000
55	4005	0.1	0.7861019835	0.0658472650
56	1561	0.0	0.0000000000	0.0000000000
57	882	0.1	0.7066866427	0.0625989776
58	645	0.0	0.0000000000	0.0000000000
59	1366	0.0	0.0000000000	0.0000000000
60	2028	0.1	0.6338594479	0.0618614489
61	3994	0.1	0.6440471947	0.0654570766
62	4771	0.0	0.0000000000	0.0000000000
63	2605	0.0	0.0000000000	0.0000000000
64	1301	0.0	0.0000000000	0.0000000000
65	532	0.0	0.0000000000	0.0000000000
66	5277	0.0	0.0000000000	0.0000000000
67	2569	0.0	0.0000000000	0.0000000000
68	2505	0.0	0.0000000000	0.0000000000
69	5201	0.0	0.0000000000	0.0000000000
70	1712	0.0	0.0000000000	0.0000000000
71	624	0.0	0.0000000000	0.0000000000
72	2819	0.0	0.0000000000	0.0000000000
73	4260	0.1	0.6029942514	0.0654292438
74	3494	0.0	0.0000000000	0.0000000000
75	5512	0.0	0.0000000000	0.0000000000
76	5484	0.1	0.6746865970	0.0611886329
77	2765	0.0	0.0000000000	0.0000000000
78	1615	0.0	0.0000000000	0.0000000000
79	5345	0.0	0.0000000000	0.0000000000
80	671	0.0	0.0000000000	0.0000000000
81	4292	0.0	0.0000000000	0.0000000000
82	2377	0.1	0.6028616509	0.0601478366
83	3163	0.0	0.0000000000	0.0000000000
84	4157	0.1	0.5572327039	0.0722027060
85	4252	0.0	0.0000000000	0.0000000000
86	3655	0.0	0.0000000000	0.0000000000
87	4589	0.0	0.0000000000	0.0000000000
88	5488	0.0	0.0000000000	0.0000000000
89	2328	0.0	0.0000000000	0.0000000000
90	1150	0.0	0.0000000000	0.0000000000
91	3475	0.0	0.0000000000	0.0000000000
92	3954	0.0	0.0000000000	0.0000000000
93	1196	0.0	0.0000000000	0.0000000000
94	1769	0.1	0.5798610294	0.0605420094
95	759	0.0	0.0000000000	0.0000000000
96	5038	0.0	0.0000000000	0.0000000000
97	5264	0.0	0.0000000000	0.0000000000
98	3540	0.0	0.0000000000	0.0000000000
99	3171	0.0	0.0000000000	0.0000000000
100	2539	0.0	0.0000000000	0.0000000000
101	3421	0.0	0.0000000000	0.0000000000
102	5249	0.0	0.0000000000	0.0000000000
103	5224	0.0	0.0000000000	0.0000000000
104	4942	0.0	0.0000000000	0.0000000000
105	1063	0.0	0.0000000000	0.0000000000
106	3415	0.0	0.0000000000	0.0000000000
107	5231	0.0	0.0000000000	0.0000000000
108	3739	0.0	0.0000000000	0.0000000000
109	4376	0.1	0.6542583121	0.0669242432
110	651	0.0	0.0000000000	0.0000000000
111	806	0.1	0.6245783291	0.0703674006
112	4558	0.0	0.0000000000	0.0000000000
113	4916	0.0	0.0000000000	0.0000000000
114	1760	0.1	0.6642790217	0.0636586460
115	707	0.0	0.0000000000	0.0000000000
116	3697	0.0	0.0000000000	0.0000000000
117	4149	0.0	0.0000000000	0.0000000000
118	2294	0.0	0.0000000000	0.0000000000
119	5075	0.1	0.6816065312	0.0611871775
120	2177	0.0	0.0000000000	0.0000000000
121	583	0.0	0.0000000000	0.0000000000
122	403	0.0	0.0000000000	0.0000000000
123	4675	0.0	0.0000000000	0.0000000000
124	3293	0.0	0.0000000000	0.0000000000
125	3942	0.1	0.6031600446	0.0621891947
126	922	0.0	0.0000000000	0.0000000000
127	4247	0.1	0.7185628829	0.0626617227
128	1784	0.0	0.0000000000	0.0000000000
129	4873	0.1	0.6947269465	0.0627152232
130	5180	0.0	0.0000000000	0.0000000000
131	241	0.0	0.0000000000	0.0000000000
132	2098	0.0	0.0000000000	0.0000000000
133	3997	0.1	0.6153799921	0.0628105353
134	2812	0.0	0.0000000000	0.0000000000
135	4614	0.0	0.0000000000	0.0000000000
136	3599	0.1	0.7985487195	0.0615254429
137	1835	0.1	0.5712536626	0.0688650212
138	3419	0.1	0.8210886077	0.0608501989
139	1782	0.0	0.0000000000	0.0000000000
140	4674	0.1	0.6450711492	0.0622620510
141	4214	0.0	0.0000000000	0.0000000000
142	4818	0.0	0.0000000000	0.0000000000
