0	2478	0.05	0.0909090909091	0.03499313180194918	0.00649350649351
1	3529	0.05	0.2	0.13323127260436168	0.1
2	5042	0.0	0.0	0.0	0.0
3	1170	0.0	0.0	0.0	0.0
4	3107	0.05	0.25	0.05154089181842779	0.0416666666667
5	1064	0.05	0.0285714285714	0.040106609414397684	0.005
6	5330	0.0	0.0	0.0	0.0
7	5626	0.0	0.0	0.0	0.0
8	4572	0.05	0.25	0.04441042420145389	0.03125
9	987	0.0	0.0	0.0	0.0
10	5204	0.0	0.0	0.0	0.0
11	1011	0.1	0.4	0.1256566991192172	0.225
12	745	0.0	0.0	0.0	0.0
13	451	0.0	0.0	0.0	0.0
14	4807	0.0	0.0	0.0	0.0
15	4834	0.05	0.166666666667	0.09234888096812678	0.166666666667
16	1769	0.0	0.0	0.0	0.0
17	738	0.0	0.0	0.0	0.0
18	5452	0.0	0.0	0.0	0.0
19	3818	0.0	0.0	0.0	0.0
20	4480	0.0	0.0	0.0	0.0
21	3626	0.05	0.2	0.03851247467549098	0.0181818181818
22	4938	0.1	0.25	0.07126553701181981	0.0270833333333
23	5499	0.05	0.142857142857	0.057379585912984435	0.0285714285714
24	129	0.1	0.0588235294118	0.16405808639655964	0.03
25	3886	0.0	0.0	0.0	0.0
26	1794	0.0	0.0	0.0	0.0
27	1342	0.0	0.0	0.0	0.0
28	5564	0.0	0.0	0.0	0.0
29	4096	0.0	0.0	0.0	0.0
30	4498	0.0	0.0	0.0	0.0
31	3938	0.0	0.0	0.0	0.0
32	4813	0.05	0.111111111111	0.034101613378710496	0.00740740740741
33	3801	0.1	0.117647058824	0.09164750123282547	0.021568627451
34	2943	0.0	0.0	0.0	0.0
35	4167	0.05	0.125	0.03716392363310932	0.0104166666667
36	1615	0.15	0.2	0.26568676298688615	0.153333333333
37	2126	0.0	0.0	0.0	0.0
38	1768	0.0	0.0	0.0	0.0
39	5257	0.0	0.0	0.0	0.0
40	3735	0.2	0.5	0.29942724300718176	0.2375
41	3248	0.0	0.0	0.0	0.0
42	604	0.05	0.0769230769231	0.03136382911024714	0.00404858299595
43	763	0.0	0.0	0.0	0.0
44	4545	0.0	0.0	0.0	0.0
45	382	0.0	0.0	0.0	0.0
46	1745	0.0	0.0	0.0	0.0
47	2251	0.0	0.0	0.0	0.0
48	3464	0.05	0.0384615384615	0.040106609414397684	0.005
49	355	0.05	0.0714285714286	0.0319505201072631	0.00396825396825
50	4467	0.05	0.125	0.13323127260436168	0.0625
51	4670	0.05	0.0769230769231	0.03330781815109042	0.00480769230769
52	3512	0.05	0.25	0.03851247467549098	0.0227272727273
53	3350	0.05	0.2	0.036004173220605826	0.0153846153846
54	2059	0.0	0.0	0.0	0.0
55	5334	0.05	0.0833333333333	0.04441042420145389	0.0104166666667
56	550	0.0	0.0	0.0	0.0
57	4843	0.0	0.0	0.0	0.0
58	5584	0.0	0.0	0.0	0.0
59	849	0.0	0.0	0.0	0.0
60	1095	0.05	0.2	0.13323127260436168	0.1
61	949	0.1	0.4	0.08054226167163177	0.0585858585859
62	608	0.0	0.0	0.0	0.0
63	5200	0.0	0.0	0.0	0.0
64	1316	0.05	0.25	0.034101613378710496	0.0166666666667
65	202	0.05	0.037037037037	0.034101613378710496	0.00333333333333
66	5093	0.0	0.0	0.0	0.0
67	5087	0.0	0.0	0.0	0.0
68	648	0.05	0.166666666667	0.04202978699614079	0.0185185185185
69	3229	0.05	0.142857142857	0.04202978699614079	0.015873015873
70	2024	0.05	0.0454545454545	0.03259510306975824	0.00294117647059
71	1767	0.15	0.0576923076923	0.23067372269874048	0.0575
72	2874	0.0	0.0	0.0	0.0
73	783	0.05	0.0526315789474	0.03851247467549098	0.00478468899522
74	4165	0.0	0.0	0.0	0.0
75	3205	0.0	0.0	0.0	0.0
76	4106	0.3	0.171428571429	0.23550140704371925	0.0826862026862
77	5211	0.0	0.0	0.0	0.0
78	2314	0.05	0.0166666666667	0.06661563630218084	0.0125
79	341	0.0	0.0	0.0	0.0
80	2319	0.0	0.0	0.0	0.0
81	177	0.05	0.0769230769231	0.09234888096812678	0.0769230769231
82	2710	0.05	0.0769230769231	0.09234888096812678	0.0769230769231
83	3469	0.05	0.0909090909091	0.03136382911024714	0.00478468899522
84	3807	0.15	0.125	0.14113228419827764	0.0331293706294
85	861	0.0	0.0	0.0	0.0
86	1740	0.0	0.0	0.0	0.0
87	1631	0.1	0.166666666667	0.18477216442278943	0.0694444444444
88	4001	0.0	0.0	0.0	0.0
89	4638	0.05	0.0909090909091	0.057379585912984435	0.0181818181818
90	2928	0.0	0.0	0.0	0.0
91	919	0.05	0.0185185185185	0.13323127260436168	0.025
92	1425	0.0	0.0	0.0	0.0
93	4424	0.05	0.2	0.040106609414397684	0.02
94	1206	0.0	0.0	0.0	0.0
95	2229	0.0	0.0	0.0	0.0
96	1405	0.0	0.0	0.0	0.0
97	839	0.05	0.25	0.08405957399228157	0.0833333333333
98	4623	0.0	0.0	0.0	0.0
99	2287	0.15	0.0428571428571	0.10475215850481676	0.0201330532213
100	1210	0.0	0.0	0.0	0.0
101	324	0.05	0.0454545454545	0.04202978699614079	0.00555555555556
102	850	0.05	0.2	0.03499313180194918	0.0142857142857
103	1459	0.0	0.0	0.0	0.0
104	4761	0.0	0.0	0.0	0.0
105	5214	0.0	0.0	0.0	0.0
106	3475	0.1	0.222222222222	0.13086135564361775	0.131313131313
107	3357	0.0	0.0	0.0	0.0
108	63	0.0	0.0	0.0	0.0
109	5031	0.0	0.0	0.0	0.0
110	2743	0.0	0.0	0.0	0.0
111	3460	0.05	0.2	0.06661563630218084	0.05
112	473	0.1	0.333333333333	0.1200637472128874	0.0811965811966
113	2982	0.05	0.1	0.03259510306975824	0.00588235294118
114	1600	0.3	0.857142857143	0.375142525498421	0.426159554731
115	4248	0.05	0.0625	0.040106609414397684	0.00625
116	1430	0.05	0.2	0.13323127260436168	0.1
117	4196	0.0	0.0	0.0	0.0
118	5427	0.05	0.111111111111	0.08405957399228157	0.037037037037
119	354	0.1	0.0322580645161	0.10377955993529017	0.0208333333333
120	1742	0.05	0.0384615384615	0.034101613378710496	0.00333333333333
121	830	0.0	0.0	0.0	0.0
122	1732	0.0	0.0	0.0	0.0
123	2451	0.0	0.0	0.0	0.0
124	5397	0.0	0.0	0.0	0.0
125	5272	0.0	0.0	0.0	0.0
126	1511	0.0	0.0	0.0	0.0
127	2012	0.0	0.0	0.0	0.0
128	4569	0.0	0.0	0.0	0.0
129	944	0.0	0.0	0.0	0.0
130	2720	0.0	0.0	0.0	0.0
131	4242	0.0	0.0	0.0	0.0
132	2904	0.15	0.1	0.13657329654223455	0.0336111111111
133	2577	0.05	0.030303030303	0.034101613378710496	0.00333333333333
134	3320	0.05	0.125	0.08405957399228157	0.0416666666667
135	1234	0.0	0.0	0.0	0.0
136	567	0.1	0.4	0.07727053304750701	0.0533333333333
137	2153	0.0	0.0	0.0	0.0
138	5424	0.0	0.0	0.0	0.0
139	2403	0.05	0.0625	0.09234888096812678	0.0625
140	4052	0.0	0.0	0.0	0.0
141	4351	0.05	0.166666666667	0.13323127260436168	0.0833333333333
142	1852	0.0	0.0	0.0	0.0
143	4780	0.0	0.0	0.0	0.0
144	614	0.0	0.0	0.0	0.0
145	3667	0.0	0.0	0.0	0.0
146	2099	0.0	0.0	0.0	0.0
147	3468	0.05	0.166666666667	0.03851247467549098	0.0151515151515
148	520	0.0	0.0	0.0	0.0
149	4785	0.05	0.166666666667	0.03330781815109042	0.0104166666667
150	5063	0.05	0.166666666667	0.09234888096812678	0.166666666667
151	4656	0.0	0.0	0.0	0.0
152	5222	0.1	0.285714285714	0.08870481545153712	0.047619047619
153	4194	0.05	0.0322580645161	0.08405957399228157	0.0166666666667
154	3030	0.0	0.0	0.0	0.0
155	5517	0.05	0.25	0.03136382911024714	0.0131578947368
156	1902	0.05	0.2	0.06661563630218084	0.05
